f,S21
872,0.947849622
873,0.947796561
874,0.947743545
875,0.947690575
876,0.947637649
877,0.94758477
878,0.947531935
879,0.947479146
880,0.947426401
881,0.947373702
882,0.947321048
883,0.947268438
884,0.947215873
885,0.947163354
886,0.947110879
887,0.947058449
888,0.947006063
889,0.946953722
890,0.946901425
891,0.946849174
892,0.946796966
893,0.946744802
894,0.946692684
895,0.946640609
896,0.946588578
897,0.946536593
898,0.946484651
899,0.946432751
900,0.946380897
901,0.946329087
902,0.946277321
903,0.946225599
904,0.94617392
905,0.946122284
906,0.946070693
907,0.946019145
908,0.945967641
909,0.945916179
910,0.945864762
911,0.945813388
912,0.945762056
913,0.94571077
914,0.945659526
915,0.945608323
916,0.945557166
917,0.945506051
918,0.945454979
919,0.94540395
920,0.945352963
921,0.945302019
922,0.945251119
923,0.945200262
924,0.945149446
925,0.945098673
926,0.945047943
927,0.944997255
928,0.94494661
929,0.944896007
930,0.944845447
931,0.944794928
932,0.944744452
933,0.944694019
934,0.944643627
935,0.944593276
936,0.944542968
937,0.944492703
938,0.944442481
939,0.944392298
940,0.944342156
941,0.944292058
942,0.944242001
943,0.944191986
944,0.944142012
945,0.94409208
946,0.94404219
947,0.943992341
948,0.943942534
949,0.943892767
950,0.943843042
951,0.943793358
952,0.943743715
953,0.943694113
954,0.943644553
955,0.943595033
956,0.943545553
957,0.943496116
958,0.943446721
959,0.943397364
960,0.943348048
961,0.943298774
962,0.943249539
963,0.943200344
964,0.94315119
965,0.943102077
966,0.943053006
967,0.943003975
968,0.942954984
969,0.942906033
970,0.942857122
971,0.942808251
972,0.94275942
973,0.94271063
974,0.942661879
975,0.942613169
976,0.942564498
977,0.942515866
978,0.942467275
979,0.942418724
980,0.942370213
981,0.942321742
982,0.94227331
983,0.942224916
984,0.942176561
985,0.942128247
986,0.942079972
987,0.942031738
988,0.941983542
989,0.941935386
990,0.941887269
991,0.941839191
992,0.941791152
993,0.941743152
994,0.94169519
995,0.941647267
996,0.941599383
997,0.941551539
998,0.941503733
999,0.941455966
1000,0.941408238
1001,0.941360548
1002,0.941312898
1003,0.941265286
1004,0.941217712
1005,0.941170176
1006,0.941122679
1007,0.94107522
1008,0.941027801
1009,0.940980419
1010,0.940933075
1011,0.940885769
1012,0.940838501
1013,0.940791271
1014,0.940744079
1015,0.940696924
1016,0.940649806
1017,0.940602727
1018,0.940555687
1019,0.940508685
1020,0.940461721
1021,0.940414795
1022,0.940367905
1023,0.940321052
1024,0.940274237
1025,0.94022746
1026,0.94018072
1027,0.940134018
1028,0.940087353
1029,0.940040726
1030,0.939994136
1031,0.939947584
1032,0.939901068
1033,0.939854589
1034,0.939808146
1035,0.93976174
1036,0.93971537
1037,0.939669037
1038,0.939622742
1039,0.939576485
1040,0.939530267
1041,0.939484085
1042,0.939437938
1043,0.939391826
1044,0.93934575
1045,0.939299711
1046,0.93925371
1047,0.939207746
1048,0.939161817
1049,0.939115924
1050,0.939070068
1051,0.939024248
1052,0.938978465
1053,0.938932717
1054,0.938887005
1055,0.938841329
1056,0.93879569
1057,0.938750087
1058,0.93870452
1059,0.938658989
1060,0.938613495
1061,0.938568037
1062,0.938522614
1063,0.938477225
1064,0.93843187
1065,0.938386548
1066,0.938341264
1067,0.938296019
1068,0.938250811
1069,0.938205637
1070,0.938160493
1071,0.938115386
1072,0.938070318
1073,0.938025288
1074,0.937980289
1075,0.937935322
1076,0.937890393
1077,0.937845499
1078,0.93780064
1079,0.937755816
1080,0.937711027
1081,0.937666273
1082,0.937621552
1083,0.937576867
1084,0.937532217
1085,0.937487601
1086,0.937443021
1087,0.937398476
1088,0.937353967
1089,0.937309493
1090,0.93726505
1091,0.937220639
1092,0.937176261
1093,0.937131923
1094,0.937087624
1095,0.937043359
1096,0.936999119
1097,0.936954908
1098,0.936910738
1099,0.936866609
1100,0.936822512
1101,0.936778443
1102,0.936734411
1103,0.936690415
1104,0.936646448
1105,0.936602515
1106,0.936558621
1107,0.936514759
1108,0.936470928
1109,0.936427132
1110,0.93638337
1111,0.936339642
1112,0.936295947
1113,0.936252286
1114,0.936208659
1115,0.936165065
1116,0.936121501
1117,0.936077969
1118,0.936034471
1119,0.935991012
1120,0.935947591
1121,0.935904202
1122,0.935860836
1123,0.935817497
1124,0.9357742
1125,0.935730943
1126,0.935687713
1127,0.935644509
1128,0.935601348
1129,0.935558225
1130,0.935515119
1131,0.935472044
1132,0.935429018
1133,0.935386022
1134,0.935343047
1135,0.935300111
1136,0.93525721
1137,0.935214337
1138,0.9351715
1139,0.935128693
1140,0.935085918
1141,0.935043178
1142,0.935000468
1143,0.934957792
1144,0.934915149
1145,0.934872538
1146,0.934829958
1147,0.934787406
1148,0.934744885
1149,0.934702401
1150,0.934659954
1151,0.934617535
1152,0.934575139
1153,0.93453278
1154,0.934490467
1155,0.934448178
1156,0.9344059
1157,0.934363663
1158,0.934321483
1159,0.934279319
1160,0.934237168
1161,0.934195068
1162,0.934153001
1163,0.934110955
1164,0.93406895
1165,0.934026971
1166,0.933985017
1167,0.933943111
1168,0.933901224
1169,0.933859365
1170,0.933817549
1171,0.933775756
1172,0.933733995
1173,0.933692268
1174,0.933650569
1175,0.933608902
1176,0.933567264
1177,0.933525661
1178,0.933484088
1179,0.933442546
1180,0.933401029
1181,0.933359541
1182,0.933318095
1183,0.933276686
1184,0.933235292
1185,0.933193915
1186,0.93315259
1187,0.933111308
1188,0.933070034
1189,0.933028786
1190,0.93298759
1191,0.932946408
1192,0.932905254
1193,0.932864157
1194,0.93282306
1195,0.93278199
1196,0.93274099
1197,0.932699983
1198,0.932659007
1199,0.932618088
1200,0.932577174
