f,S21
561,0.946856924
562,0.946770968
563,0.946685132
564,0.946599415
565,0.946513815
566,0.946428331
567,0.946342963
568,0.946257707
569,0.946172563
570,0.94608753
571,0.946002607
572,0.945917791
573,0.945833082
574,0.945748479
575,0.945663979
576,0.945579582
577,0.945495287
578,0.945411091
579,0.945326995
580,0.945242996
581,0.945159093
582,0.945075285
583,0.944991571
584,0.944907949
585,0.944824418
586,0.944740977
587,0.944657625
588,0.94457436
589,0.944491181
590,0.944408087
591,0.944325077
592,0.944242149
593,0.944159303
594,0.944076536
595,0.943993849
596,0.943911239
597,0.943828705
598,0.943746247
599,0.943663863
600,0.943581552
601,0.943499313
602,0.943417144
603,0.943335045
604,0.943253015
605,0.943171052
606,0.943089155
607,0.943007323
608,0.942925555
609,0.94284385
610,0.942762207
611,0.942680624
612,0.942599102
613,0.942517638
614,0.942436232
615,0.942354882
616,0.942273588
617,0.942192348
618,0.942111163
619,0.942030029
620,0.941948947
621,0.941867916
622,0.941786935
623,0.941706002
624,0.941625117
625,0.941544279
626,0.941463486
627,0.941382739
628,0.941302036
629,0.941221375
630,0.941140757
631,0.941060181
632,0.940979644
633,0.940899148
634,0.94081869
635,0.94073827
636,0.940657887
637,0.940577541
638,0.940497229
639,0.940416953
640,0.94033671
641,0.9402565
642,0.940176323
643,0.940096177
644,0.940016062
645,0.939935977
646,0.93985592
647,0.939775893
648,0.939695893
649,0.93961592
650,0.939535974
651,0.939456053
652,0.939376158
653,0.939296286
654,0.939216438
655,0.939136614
656,0.939056811
657,0.93897703
658,0.938897271
659,0.938817531
660,0.938737812
661,0.938658112
662,0.93857843
663,0.938498767
664,0.938419121
665,0.938339492
666,0.938259879
667,0.938180282
668,0.938100701
669,0.938021134
670,0.937941582
671,0.937862043
672,0.937782517
673,0.937703005
674,0.937623504
675,0.937544016
676,0.937464538
677,0.937385072
678,0.937305616
679,0.93722617
680,0.937146734
681,0.937067306
682,0.936987888
683,0.936908478
684,0.936829076
685,0.936749681
686,0.936670294
687,0.936590913
688,0.936511539
689,0.936432172
690,0.936352809
691,0.936273453
692,0.936194101
693,0.936114755
694,0.936035413
695,0.935956075
696,0.935876741
697,0.93579741
698,0.935718083
699,0.935638759
700,0.935559438
701,0.93548012
702,0.935400804
703,0.93532149
704,0.935242178
705,0.935162867
706,0.935083558
707,0.935004251
708,0.934924944
709,0.934845639
710,0.934766334
711,0.934687029
712,0.934607725
713,0.934528421
714,0.934449117
715,0.934369814
716,0.93429051
717,0.934211205
718,0.9341319
719,0.934052595
720,0.933973289
721,0.933893982
722,0.933814674
723,0.933735366
724,0.933656056
725,0.933576745
726,0.933497433
727,0.93341812
728,0.933338806
729,0.93325949
730,0.933180173
731,0.933100855
732,0.933021535
733,0.932942214
734,0.932862892
735,0.932783568
736,0.932704243
737,0.932624916
738,0.932545588
739,0.932466259
740,0.932386928
741,0.932307596
742,0.932228263
743,0.932148929
744,0.932069594
745,0.931990257
746,0.93191092
747,0.931831582
748,0.931752243
749,0.931672903
750,0.931593563
751,0.931514222
752,0.93143488
753,0.931355538
754,0.931276196
755,0.931196854
756,0.931117512
757,0.931038171
758,0.930958829
759,0.930879488
760,0.930800148
761,0.930720808
762,0.930641469
