f,S21
437,0.778887025
438,0.778493169
439,0.778099158
440,0.777704586
441,0.77730999
442,0.776916353
443,0.776523426
444,0.776130722
445,0.775737978
446,0.77534543
447,0.774953533
448,0.774562368
449,0.774171743
450,0.77378147
451,0.773391455
452,0.773001645
453,0.772611857
454,0.77222168
455,0.771831755
456,0.771443006
457,0.771055063
458,0.770667448
459,0.770279822
460,0.769892372
461,0.769505675
462,0.769119837
463,0.768734626
464,0.768349845
465,0.767965415
466,0.767581319
467,0.767197413
468,0.766813288
469,0.766429719
470,0.76604746
471,0.765666059
472,0.765285085
473,0.764904144
474,0.764523328
475,0.764143316
476,0.763764222
477,0.76338576
478,0.763007724
479,0.762630055
480,0.762252768
481,0.761875755
482,0.761498632
483,0.761122334
484,0.760747334
485,0.760373171
486,0.759999486
487,0.759625859
488,0.759252263
489,0.758879455
490,0.758507529
491,0.758136142
492,0.757765082
493,0.757394307
494,0.757023864
495,0.756653673
496,0.756283405
497,0.755914135
498,0.755545997
499,0.7551786
500,0.754811661
501,0.75444477
502,0.754077788
503,0.753711535
504,0.753346051
505,0.752980947
506,0.752616012
507,0.752251224
508,0.75188665
509,0.751522226
510,0.751157741
511,0.75079429
512,0.750431722
513,0.750069755
514,0.749708173
515,0.749346597
516,0.748984816
517,0.748623691
518,0.748263174
519,0.747902863
520,0.74754257
521,0.747182283
522,0.746822093
523,0.746461934
524,0.746101795
525,0.745742597
526,0.745384044
527,0.745025962
528,0.74466819
529,0.744310381
530,0.743952306
531,0.743594835
532,0.743237804
533,0.742880843
534,0.742523786
535,0.742166643
536,0.74180953
537,0.741452369
538,0.741095417
539,0.74073924
540,0.740383563
541,0.740028286
542,0.739673283
543,0.739318242
544,0.73896296
545,0.738608266
546,0.73825388
547,0.737899493
548,0.737544967
549,0.73719033
550,0.73683572
551,0.73648106
552,0.73612686
553,0.735773281
554,0.735420165
555,0.735067452
556,0.734715039
557,0.734362637
558,0.73401013
559,0.733658214
560,0.733306538
561,0.732954861
562,0.732603064
563,0.732251185
564,0.731899381
565,0.731547643
566,0.731196535
567,0.730845981
568,0.730495929
569,0.730146342
570,0.729797129
571,0.729448009
572,0.729098997
573,0.728750571
574,0.728402376
575,0.72805423
576,0.727706022
577,0.72735779
578,0.727009691
579,0.726661857
580,0.726314686
581,0.72596808
582,0.725622033
583,0.725276519
584,0.724931465
585,0.724586585
586,0.724242058
587,0.723898064
588,0.723554328
589,0.723210703
590,0.722867075
591,0.722523478
592,0.722180052
593,0.721837093
594,0.721494739
595,0.721152954
596,0.72081175
597,0.720471122
598,0.720130994
599,0.719791105
600,0.719451732
601,0.719112813
602,0.718774168
603,0.718435673
604,0.718097211
605,0.717758805
606,0.717420615
607,0.717082972
608,0.716745854
609,0.716409262
610,0.716073225
611,0.715737745
612,0.715402743
613,0.715068021
614,0.714733835
615,0.714400003
616,0.714066423
617,0.713732991
618,0.713399585
619,0.713066214
620,0.712733119
621,0.712400533
622,0.712068391
623,0.71173669
624,0.71140547
625,0.711074739
626,0.710744416
627,0.710414399
628,0.710084801
629,0.709755464
630,0.709426312
631,0.709097265
632,0.70876821
633,0.708439136
634,0.708110379
635,0.70778205
636,0.707454071
637,0.707126432
638,0.706799187
639,0.706472355
640,0.706145839
641,0.705819648
642,0.705493725
643,0.705167963
644,0.704842318
645,0.704516725
646,0.704191066
647,0.703865363
648,0.703539974
649,0.703214949
650,0.702890202
651,0.702565687
652,0.702241495
653,0.701917652
654,0.701594086
655,0.701270815
656,0.700947715
657,0.700624709
658,0.700301776
659,0.699978856
660,0.699655857
661,0.69933281
662,0.699010074
663,0.698687693
664,0.698365522
665,0.698043529
666,0.697721797
667,0.697400409
668,0.697079342
669,0.6967585
670,0.696437786
671,0.696117146
672,0.695796578
673,0.695476032
674,0.69515542
675,0.694834811
676,0.694514554
677,0.694194665
678,0.693874983
679,0.693555443
680,0.693236143
681,0.692917216
682,0.692598607
683,0.692280247
684,0.691962032
685,0.69164392
686,0.691325892
687,0.691007946
688,0.690690007
689,0.690372127
690,0.690054681
691,0.689737639
692,0.689420842
693,0.689104186
694,0.688787767
695,0.68847175
696,0.688156111
697,0.687840734
698,0.687525534
699,0.687210468
700,0.686895539
701,0.686580758
702,0.686266046
703,0.685951501
704,0.685637461
705,0.685323874
706,0.685010577
707,0.684697435
708,0.684384549
709,0.684072096
710,0.68376004
711,0.683448272
712,0.683136696
713,0.682825278
714,0.682514034
715,0.682202977
716,0.681892052
717,0.681581369
718,0.681271263
719,0.680961633
720,0.680652312
721,0.680343172
722,0.680034274
723,0.679725822
724,0.679417782
725,0.679110023
726,0.67880245
727,0.678495026
728,0.678187772
729,0.677880722
730,0.67757382
731,0.67726722
732,0.676961192
733,0.676655625
734,0.676350386
735,0.67604532
736,0.675740466
737,0.675436044
738,0.675132007
739,0.674828226
740,0.67452459
741,0.674221067
742,0.673917691
743,0.673614502
744,0.673311445
745,0.673008715
746,0.672706501
747,0.67240469
748,0.672103191
749,0.67180185
750,0.671500667
751,0.671199867
752,0.670899407
753,0.67059914
