f,S21
1.093,0.978943353
1.094,0.978929076
1.095,0.978914809
1.096,0.978900549
1.097,0.978886298
1.098,0.978872061
1.099,0.978857838
1.1,0.978843624
1.101,0.97882942
1.102,0.978815227
1.103,0.978801047
1.104,0.978786875
1.105,0.978772714
1.106,0.978758567
1.107,0.978744429
1.108,0.978730301
1.109,0.978716185
1.11,0.978702079
1.111,0.978687985
1.112,0.978673901
1.113,0.978659828
1.114,0.978645766
1.115,0.978631715
1.116,0.978617673
1.117,0.978603641
1.118,0.978589621
1.119,0.978575613
1.12,0.978561618
1.121,0.978547634
1.122,0.978533655
1.123,0.978519685
1.124,0.978505729
1.125,0.978491787
1.126,0.978477853
1.127,0.978463926
1.128,0.978450015
1.129,0.978436116
1.13,0.978422221
1.131,0.978408336
1.132,0.978394468
1.133,0.97838061
1.134,0.978366757
1.135,0.978352918
1.136,0.978339089
1.137,0.97832527
1.138,0.978311463
1.139,0.978297664
1.14,0.978283876
1.141,0.9782701
1.142,0.978256333
1.143,0.978242577
1.144,0.978228832
1.145,0.978215098
1.146,0.978201372
1.147,0.978187656
1.148,0.978173949
1.149,0.978160255
1.15,0.978146573
1.151,0.9781329
1.152,0.978119234
1.153,0.978105579
1.154,0.978091941
1.155,0.978078311
1.156,0.978064681
1.157,0.978051065
1.158,0.978037471
1.159,0.97802388
1.16,0.978010291
1.161,0.97799672
1.162,0.977983161
1.163,0.977969607
1.164,0.977956067
1.165,0.977942535
1.166,0.977929011
1.167,0.977915503
1.168,0.977902001
1.169,0.977888507
1.17,0.977875028
1.171,0.977861555
1.172,0.977848093
1.173,0.977834643
1.174,0.977821201
1.175,0.977807769
1.176,0.977794347
1.177,0.977780936
1.178,0.977767534
1.179,0.977754143
1.18,0.977740759
1.181,0.977727384
1.182,0.977714024
1.183,0.977700676
1.184,0.977687332
1.185,0.977673991
1.186,0.97766067
1.187,0.977647364
1.188,0.977634058
1.189,0.977620759
1.19,0.97760748
1.191,0.977594203
1.192,0.977580936
1.193,0.977567689
1.194,0.977554439
1.195,0.977541198
1.196,0.977527983
1.197,0.977514762
1.198,0.977501551
1.199,0.977488361
1.2,0.97747517
