f,S21
1134,0.965817692
1135,0.965788354
1136,0.965759027
1137,0.96572971
1138,0.965700405
1139,0.965671111
1140,0.965641828
1141,0.965612556
1142,0.965583295
1143,0.965554045
1144,0.965524806
1145,0.965495578
1146,0.965466361
1147,0.965437155
1148,0.965407959
1149,0.965378775
1150,0.965349601
1151,0.965320438
1152,0.965291287
1153,0.965262145
1154,0.965233015
1155,0.965203895
1156,0.965174787
1157,0.965145689
1158,0.965116601
1159,0.965087525
1160,0.965058459
1161,0.965029404
1162,0.965000359
1163,0.964971325
1164,0.964942302
1165,0.964913289
1166,0.964884287
1167,0.964855296
1168,0.964826315
1169,0.964797345
1170,0.964768385
1171,0.964739436
1172,0.964710497
1173,0.964681568
1174,0.964652651
1175,0.964623743
1176,0.964594846
1177,0.96456596
1178,0.964537084
1179,0.964508218
1180,0.964479363
1181,0.964450518
1182,0.964421683
1183,0.964392859
1184,0.964364045
1185,0.964335241
1186,0.964306448
1187,0.964277665
1188,0.964248892
1189,0.964220129
1190,0.964191377
1191,0.964162634
1192,0.964133902
1193,0.96410518
1194,0.964076469
1195,0.964047767
1196,0.964019075
1197,0.963990394
1198,0.963961723
1199,0.963933061
1200,0.96390441
